Res1;Res2;Res3;Res4;Res5;Res6;Res7
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,362578161;0,558825762;0,339866091;1,428745223;0,494363393;0,056310825;7,461336216
0,502962982;0,200773402;0,011015501;0,830117079;0,285995704;0,078113532;2,228804454
0,502962982;0,200773402;0,011015501;0,830117079;0,285995704;0,078113532;2,228804454
0,502962982;0,200773402;0,011015501;0,830117079;0,285995704;0,078113532;2,228804454
0,502962982;0,200773402;0,011015501;0,830117079;0,285995704;0,078113532;2,228804454
0,502962982;0,200773402;0,011015501;0,830117079;0,285995704;0,078113532;2,228804454
0,502962982;0,200773402;0,011015501;0,830117079;0,285995704;0,078113532;2,228804454
