Res1;Res2;Res3;Res4;Res5;Res6;Res7
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,627525923;2,706948899;2,292128731;7,361825642;1,159635462;0,097458994;34,007785093
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
0,562272471;3,37223092;2,9618212;7,814750559;1,442297122;0,087324694;28,075554583
